frame,recording_frame,t_ns,t_canonical,t_effective,exposure_used_s,exposure_recorded_s,host_reason,host_reason_label,k_source,recorded_fx,recorded_fy,recorded_cx,recorded_cy,attached,attached_fx,attached_fy,attached_cx,attached_cy,engine_report_read,engine_fx,engine_fy,engine_cx,engine_cy,engine_report_differs,pushed_w,pushed_h,channel,stride
399,801,245431563861458,245431.56386145801,245431.56386145801,0.0078125,0.0078125,0,attached,per_frame,1386.843505859375,1386.843505859375,964.1243896484375,719.8536376953125,1,462.28116861979169,462.28116861979169,321.04146321614581,239.61787923177084,1,462.28116861979169,462.28116861979169,321.04146321614581,239.61787923177084,0,640,480,1,640
400,803,245431597197666,245431.59719766601,245431.59719766601,0.0078125,0.0078125,0,attached,per_frame,1388.916015625,1388.916015625,964.07537841796875,719.8739013671875,1,462.97200520833331,462.97200520833331,321.02512613932294,239.6246337890625,1,462.97200520833331,462.97200520833331,321.02512613932294,239.6246337890625,0,640,480,1,640
401,805,245431630533750,245431.63053375002,245431.63053375002,0.0079365079365079395,0.0079365079365079395,0,attached,per_frame,1389.55029296875,1389.55029296875,964.07476806640625,719.8973388671875,1,463.18343098958331,463.18343098958331,321.02492268880206,239.6324462890625,1,463.18343098958331,463.18343098958331,321.02492268880206,239.6324462890625,0,640,480,1,640
402,807,245431663870000,245431.66387000002,245431.66387000002,0.0079365079365079395,0.0079365079365079395,0,attached,per_frame,1391.605224609375,1391.605224609375,964.03350830078125,719.95361328125,1,463.868408203125,463.868408203125,321.01116943359375,239.65120442708334,1,463.868408203125,463.868408203125,321.01116943359375,239.65120442708334,0,640,480,1,640
403,809,245431697206166,245431.69720616602,245431.69720616602,0.0082644628099173573,0.0082644628099173573,0,attached,per_frame,1392.3377685546875,1392.3377685546875,964.03778076171875,719.97015380859375,1,464.11258951822919,464.11258951822919,321.01259358723956,239.65671793619791,1,464.11258951822919,464.11258951822919,321.01259358723956,239.65671793619791,0,640,480,1,640
404,811,245431730542250,245431.73054225001,245431.73054225001,0.0082644628099173573,0.0082644628099173573,0,attached,per_frame,1394.3775634765625,1394.3775634765625,964.05084228515625,720.0067138671875,1,464.79252115885419,464.79252115885419,321.01694742838544,239.66890462239584,1,464.79252115885419,464.79252115885419,321.01694742838544,239.66890462239584,0,640,480,1,640
405,813,245431763878500,245431.7638785,245431.7638785,0.0085470085470085479,0.0085470085470085479,0,attached,per_frame,1395.2857666015625,1395.2857666015625,964.0731201171875,719.97418212890625,1,465.09525553385419,465.09525553385419,321.02437337239581,239.65806070963541,1,465.09525553385419,465.09525553385419,321.02437337239581,239.65806070963541,0,640,480,1,640
406,815,245431797214583,245431.79721458303,245431.79721458303,0.0085470085470085479,0.0085470085470085479,0,attached,per_frame,1397.5162353515625,1397.5162353515625,964.0565185546875,719.998046875,1,465.8387451171875,465.8387451171875,321.01883951822919,239.666015625,1,465.8387451171875,465.8387451171875,321.01883951822919,239.666015625,0,640,480,1,640
407,817,245431830550791,245431.83055079103,245431.83055079103,0.0089285714285714281,0.0089285714285714281,0,attached,per_frame,1397.9122314453125,1397.9122314453125,964.03973388671875,720.00555419921875,1,465.97074381510419,465.97074381510419,321.01324462890625,239.66851806640625,1,465.97074381510419,465.97074381510419,321.01324462890625,239.66851806640625,0,640,480,1,640
408,819,245431863886875,245431.86388687501,245431.86388687501,0.0089285714285714281,0.0089285714285714281,0,attached,per_frame,1399.877685546875,1399.877685546875,964.061279296875,719.9940185546875,1,466.62589518229169,466.62589518229169,321.02042643229169,239.6646728515625,1,466.62589518229169,466.62589518229169,321.02042643229169,239.6646728515625,0,640,480,1,640
409,821,245431897223000,245431.89722300001,245431.89722300001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.750244140625,1400.750244140625,964.0616455078125,719.99444580078125,1,466.916748046875,466.916748046875,321.02054850260419,239.66481526692709,1,466.916748046875,466.916748046875,321.02054850260419,239.66481526692709,0,640,480,1,640
410,823,245431930559125,245431.930559125,245431.930559125,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.7716064453125,1401.7716064453125,964.0748291015625,719.9853515625,1,467.2572021484375,467.2572021484375,321.02494303385419,239.66178385416666,1,467.2572021484375,467.2572021484375,321.02494303385419,239.66178385416666,0,640,480,1,640
411,825,245431963895333,245431.96389533303,245431.96389533303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.33447265625,1402.33447265625,964.06341552734375,719.98223876953125,1,467.44482421875,467.44482421875,321.02113850911456,239.66074625651041,1,467.44482421875,467.44482421875,321.02113850911456,239.66074625651041,0,640,480,1,640
412,827,245431997231416,245431.99723141603,245431.99723141603,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.4215087890625,1403.4215087890625,964.04254150390625,720.00750732421875,1,467.80716959635419,467.80716959635419,321.01418050130206,239.66916910807291,1,467.80716959635419,467.80716959635419,321.01418050130206,239.66916910807291,0,640,480,1,640
413,829,245432030567625,245432.03056762501,245432.03056762501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.3826904296875,1403.3826904296875,964.053466796875,719.97564697265625,1,467.79423014322919,467.79423014322919,321.017822265625,239.65854899088541,1,467.79423014322919,467.79423014322919,321.017822265625,239.65854899088541,0,640,480,1,640
414,831,245432063903750,245432.06390375001,245432.06390375001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.4840087890625,1403.4840087890625,964.08587646484375,719.936767578125,1,467.8280029296875,467.8280029296875,321.02862548828125,239.64558919270834,1,467.8280029296875,467.8280029296875,321.02862548828125,239.64558919270834,0,640,480,1,640
415,833,245432097239833,245432.09723983301,245432.09723983301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.6358642578125,1403.6358642578125,964.020263671875,719.94769287109375,1,467.87862141927081,467.87862141927081,321.00675455729169,239.64923095703125,1,467.87862141927081,467.87862141927081,321.00675455729169,239.64923095703125,0,640,480,1,640
416,835,245432130576041,245432.130576041,245432.130576041,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.05810546875,1403.05810546875,964.05950927734375,719.94476318359375,1,467.68603515625,467.68603515625,321.01983642578125,239.64825439453125,1,467.68603515625,467.68603515625,321.01983642578125,239.64825439453125,0,640,480,1,640
417,837,245432163912208,245432.16391220802,245432.16391220802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.0640869140625,1403.0640869140625,964.02142333984375,719.87469482421875,1,467.68802897135419,467.68802897135419,321.00714111328125,239.62489827473959,1,467.68802897135419,467.68802897135419,321.00714111328125,239.62489827473959,0,640,480,1,640
418,839,245432197248291,245432.19724829102,245432.19724829102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.2088623046875,1401.2088623046875,963.99957275390625,719.9271240234375,1,467.06962076822919,467.06962076822919,320.99985758463544,239.64237467447916,1,467.06962076822919,467.06962076822919,320.99985758463544,239.64237467447916,0,640,480,1,640
419,841,245432230584416,245432.23058441601,245432.23058441601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.61328125,1400.61328125,964.0166015625,719.9044189453125,1,466.87109375,466.87109375,321.00553385416669,239.63480631510416,1,466.87109375,466.87109375,321.00553385416669,239.63480631510416,0,640,480,1,640
420,843,245432263920625,245432.263920625,245432.263920625,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.02001953125,1399.02001953125,963.9888916015625,719.910400390625,1,466.34000651041669,466.34000651041669,320.99629720052081,239.63680013020834,1,466.34000651041669,466.34000651041669,320.99629720052081,239.63680013020834,0,640,480,1,640
421,845,245432297256666,245432.297256666,245432.297256666,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1398.5555419921875,1398.5555419921875,963.98651123046875,719.880615234375,1,466.1851806640625,466.1851806640625,320.99550374348956,239.62687174479166,1,466.1851806640625,466.1851806640625,320.99550374348956,239.62687174479166,0,640,480,1,640
422,847,245432330592791,245432.33059279103,245432.33059279103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1396.7568359375,1396.7568359375,964.00213623046875,719.9019775390625,1,465.58561197916669,465.58561197916669,321.00071207682294,239.63399251302084,1,465.58561197916669,465.58561197916669,321.00071207682294,239.63399251302084,0,640,480,1,640
423,849,245432363929000,245432.36392900001,245432.36392900001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1396.256591796875,1396.256591796875,964.03448486328125,719.853759765625,1,465.41886393229169,465.41886393229169,321.01149495442706,239.617919921875,1,465.41886393229169,465.41886393229169,321.01149495442706,239.617919921875,0,640,480,1,640
424,851,245432397265125,245432.39726512501,245432.39726512501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1394.210693359375,1394.210693359375,963.99365234375,719.8746337890625,1,464.73689778645831,464.73689778645831,320.99788411458331,239.6248779296875,1,464.73689778645831,464.73689778645831,320.99788411458331,239.6248779296875,0,640,480,1,640
425,853,245432430601291,245432.43060129101,245432.43060129101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1393.4007568359375,1393.4007568359375,964.0018310546875,719.89251708984375,1,464.4669189453125,464.4669189453125,321.0006103515625,239.63083902994791,1,464.4669189453125,464.4669189453125,321.0006103515625,239.63083902994791,0,640,480,1,640
426,855,245432463937500,245432.46393750003,245432.46393750003,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1391.155517578125,1391.155517578125,964.00421142578125,719.8192138671875,1,463.718505859375,463.718505859375,321.00140380859375,239.60640462239584,1,463.718505859375,463.718505859375,321.00140380859375,239.60640462239584,0,640,480,1,640
427,857,245432497273625,245432.49727362502,245432.49727362502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1390.57177734375,1390.57177734375,964.0462646484375,719.815185546875,1,463.52392578125,463.52392578125,321.01542154947919,239.60506184895834,1,463.52392578125,463.52392578125,321.01542154947919,239.60506184895834,0,640,480,1,640
428,859,245432530609750,245432.53060975001,245432.53060975001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1389.0738525390625,1389.0738525390625,964.015869140625,719.82373046875,1,463.02461751302081,463.02461751302081,321.00528971354169,239.60791015625,1,463.02461751302081,463.02461751302081,321.00528971354169,239.60791015625,0,640,480,1,640
429,861,245432563945875,245432.56394587501,245432.56394587501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1388.302490234375,1388.302490234375,964.069580078125,719.78778076171875,1,462.76749674479169,462.76749674479169,321.023193359375,239.59592692057291,1,462.76749674479169,462.76749674479169,321.023193359375,239.59592692057291,0,640,480,1,640
430,863,245432597282041,245432.59728204101,245432.59728204101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1387.182861328125,1387.182861328125,964.06182861328125,719.73699951171875,1,462.394287109375,462.394287109375,321.02060953776044,239.57899983723959,1,462.394287109375,462.394287109375,321.02060953776044,239.57899983723959,0,640,480,1,640
431,865,245432630618208,245432.63061820803,245432.63061820803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1386.8017578125,1386.8017578125,964.04736328125,719.74237060546875,1,462.26725260416669,462.26725260416669,321.01578776041669,239.58079020182291,1,462.26725260416669,462.26725260416669,321.01578776041669,239.58079020182291,0,640,480,1,640
432,867,245432663954375,245432.66395437502,245432.66395437502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.98583984375,1385.98583984375,964.04345703125,719.7408447265625,1,461.99527994791669,461.99527994791669,321.01448567708331,239.58028157552084,1,461.99527994791669,461.99527994791669,321.01448567708331,239.58028157552084,0,640,480,1,640
433,869,245432697290416,245432.69729041602,245432.69729041602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.6165771484375,1385.6165771484375,964.07684326171875,719.70074462890625,1,461.8721923828125,461.8721923828125,321.02561442057294,239.56691487630209,1,461.8721923828125,461.8721923828125,321.02561442057294,239.56691487630209,0,640,480,1,640
434,871,245432730626583,245432.73062658301,245432.73062658301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.7796630859375,1384.7796630859375,964.051025390625,719.69000244140625,1,461.59322102864581,461.59322102864581,321.01700846354169,239.56333414713541,1,461.59322102864581,461.59322102864581,321.01700846354169,239.56333414713541,0,640,480,1,640
435,873,245432763962708,245432.76396270801,245432.76396270801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.5087890625,1384.5087890625,964.0540771484375,719.64886474609375,1,461.5029296875,461.5029296875,321.01802571614581,239.54962158203125,1,461.5029296875,461.5029296875,321.01802571614581,239.54962158203125,0,640,480,1,640
436,875,245432797298833,245432.79729883303,245432.79729883303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.583251953125,1384.583251953125,964.04339599609375,719.67333984375,1,461.52775065104169,461.52775065104169,321.01446533203125,239.55777994791666,1,461.52775065104169,461.52775065104169,321.01446533203125,239.55777994791666,0,640,480,1,640
437,877,245432830635041,245432.83063504103,245432.83063504103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.4937744140625,1384.4937744140625,964.08099365234375,719.61883544921875,1,461.4979248046875,461.4979248046875,321.02699788411456,239.53961181640625,1,461.4979248046875,461.4979248046875,321.02699788411456,239.53961181640625,0,640,480,1,640
438,879,245432863971125,245432.86397112501,245432.86397112501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.0322265625,1384.0322265625,964.0269775390625,719.65625,1,461.34407552083331,461.34407552083331,321.00899251302081,239.55208333333334,1,461.34407552083331,461.34407552083331,321.00899251302081,239.55208333333334,0,640,480,1,640
439,881,245432897307208,245432.89730720801,245432.89730720801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.984619140625,1383.984619140625,964.06768798828125,719.58941650390625,1,461.32820638020831,461.32820638020831,321.02256266276044,239.52980550130209,1,461.32820638020831,461.32820638020831,321.02256266276044,239.52980550130209,0,640,480,1,640
440,883,245432930643416,245432.93064341601,245432.93064341601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.0352783203125,1384.0352783203125,964.0626220703125,719.5389404296875,1,461.3450927734375,461.3450927734375,321.0208740234375,239.51298014322916,1,461.3450927734375,461.3450927734375,321.0208740234375,239.51298014322916,0,640,480,1,640
441,885,245432963979541,245432.963979541,245432.963979541,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.8656005859375,1383.8656005859375,963.9842529296875,719.60406494140625,1,461.28853352864581,461.28853352864581,320.9947509765625,239.53468831380209,1,461.28853352864581,461.28853352864581,320.9947509765625,239.53468831380209,0,640,480,1,640
442,887,245432997315625,245432.99731562502,245432.99731562502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.9727783203125,1383.9727783203125,964.00518798828125,719.536376953125,1,461.32425944010419,461.32425944010419,321.00172932942706,239.51212565104166,1,461.32425944010419,461.32425944010419,321.00172932942706,239.51212565104166,0,640,480,1,640
443,889,245433030651791,245433.03065179102,245433.03065179102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.99951171875,1383.99951171875,963.99151611328125,719.55694580078125,1,461.33317057291669,461.33317057291669,320.99717203776044,239.51898193359375,1,461.33317057291669,461.33317057291669,320.99717203776044,239.51898193359375,0,640,480,1,640
444,891,245433063988000,245433.06398800001,245433.06398800001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.9876708984375,1383.9876708984375,963.97705078125,719.5430908203125,1,461.3292236328125,461.3292236328125,320.99235026041669,239.51436360677084,1,461.3292236328125,461.3292236328125,320.99235026041669,239.51436360677084,0,640,480,1,640
445,893,245433097324041,245433.09732404101,245433.09732404101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.8863525390625,1383.8863525390625,963.966552734375,719.506591796875,1,461.29545084635419,461.29545084635419,320.98885091145831,239.502197265625,1,461.29545084635419,461.29545084635419,320.98885091145831,239.502197265625,0,640,480,1,640
446,895,245433130660250,245433.13066025003,245433.13066025003,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.4432373046875,1384.4432373046875,963.918701171875,719.48089599609375,1,461.4810791015625,461.4810791015625,320.972900390625,239.49363199869791,1,461.4810791015625,461.4810791015625,320.972900390625,239.49363199869791,0,640,480,1,640
447,897,245433163996291,245433.16399629103,245433.16399629103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.6070556640625,1384.6070556640625,963.90081787109375,719.44482421875,1,461.53568522135419,461.53568522135419,320.96693929036456,239.48160807291666,1,461.53568522135419,461.53568522135419,320.96693929036456,239.48160807291666,0,640,480,1,640
448,899,245433197332416,245433.19733241602,245433.19733241602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.8184814453125,1384.8184814453125,963.92181396484375,719.41082763671875,1,461.60616048177081,461.60616048177081,320.97393798828125,239.47027587890625,1,461.60616048177081,461.60616048177081,320.97393798828125,239.47027587890625,0,640,480,1,640
449,901,245433230668583,245433.23066858301,245433.23066858301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.20556640625,1385.20556640625,963.8739013671875,719.46417236328125,1,461.73518880208331,461.73518880208331,320.95796712239581,239.48805745442709,1,461.73518880208331,461.73518880208331,320.95796712239581,239.48805745442709,0,640,480,1,640
450,903,245433264004791,245433.26400479101,245433.26400479101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.4854736328125,1385.4854736328125,963.81890869140625,719.40155029296875,1,461.8284912109375,461.8284912109375,320.93963623046875,239.46718343098959,1,461.8284912109375,461.8284912109375,320.93963623046875,239.46718343098959,0,640,480,1,640
451,905,245433297340791,245433.297340791,245433.297340791,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.699951171875,1385.699951171875,963.83074951171875,719.3681640625,1,461.89998372395831,461.89998372395831,320.94358317057294,239.4560546875,1,461.89998372395831,461.89998372395831,320.94358317057294,239.4560546875,0,640,480,1,640
452,907,245433330677000,245433.33067700002,245433.33067700002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1386.063232421875,1386.063232421875,963.82763671875,719.379638671875,1,462.02107747395831,462.02107747395831,320.94254557291669,239.45987955729166,1,462.02107747395831,462.02107747395831,320.94254557291669,239.45987955729166,0,640,480,1,640
453,909,245433364013041,245433.36401304102,245433.36401304102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1386.0899658203125,1386.0899658203125,963.7431640625,719.344482421875,1,462.02998860677081,462.02998860677081,320.91438802083331,239.44816080729166,1,462.02998860677081,462.02998860677081,320.91438802083331,239.44816080729166,0,640,480,1,640
454,911,245433397349208,245433.39734920801,245433.39734920801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1387.01611328125,1387.01611328125,963.75482177734375,719.29949951171875,1,462.33870442708331,462.33870442708331,320.91827392578125,239.43316650390625,1,462.33870442708331,462.33870442708331,320.91827392578125,239.43316650390625,0,640,480,1,640
455,913,245433430685333,245433.43068533301,245433.43068533301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1387.272216796875,1387.272216796875,963.721923828125,719.33807373046875,1,462.424072265625,462.424072265625,320.90730794270831,239.44602457682291,1,462.424072265625,462.424072265625,320.90730794270831,239.44602457682291,0,640,480,1,640
456,915,245433464021458,245433.46402145803,245433.46402145803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1388.085205078125,1388.085205078125,963.73388671875,719.263671875,1,462.695068359375,462.695068359375,320.91129557291669,239.42122395833334,1,462.695068359375,462.695068359375,320.91129557291669,239.42122395833334,0,640,480,1,640
457,917,245433497357625,245433.49735762502,245433.49735762502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1388.5260009765625,1388.5260009765625,963.6727294921875,719.29620361328125,1,462.84200032552081,462.84200032552081,320.89090983072919,239.43206787109375,1,462.84200032552081,462.84200032552081,320.89090983072919,239.43206787109375,0,640,480,1,640
458,919,245433530693708,245433.53069370802,245433.53069370802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1389.353759765625,1389.353759765625,963.69219970703125,719.29571533203125,1,463.117919921875,463.117919921875,320.89739990234375,239.43190511067709,1,463.117919921875,463.117919921875,320.89739990234375,239.43190511067709,0,640,480,1,640
459,921,245433564029833,245433.56402983301,245433.56402983301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1389.5740966796875,1389.5740966796875,963.678466796875,719.28131103515625,1,463.19136555989581,463.19136555989581,320.892822265625,239.42710367838541,1,463.19136555989581,463.19136555989581,320.892822265625,239.42710367838541,0,640,480,1,640
460,923,245433597365958,245433.597365958,245433.597365958,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1391.2120361328125,1391.2120361328125,963.638671875,719.3009033203125,1,463.73734537760419,463.73734537760419,320.87955729166669,239.43363444010416,1,463.73734537760419,463.73734537760419,320.87955729166669,239.43363444010416,0,640,480,1,640
461,925,245433630702208,245433.63070220803,245433.63070220803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1391.819580078125,1391.819580078125,963.6572265625,719.203369140625,1,463.93986002604169,463.93986002604169,320.8857421875,239.401123046875,1,463.93986002604169,463.93986002604169,320.8857421875,239.401123046875,0,640,480,1,640
462,927,245433664038291,245433.66403829103,245433.66403829103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1393.53173828125,1393.53173828125,963.587646484375,719.275146484375,1,464.51057942708331,464.51057942708331,320.862548828125,239.425048828125,1,464.51057942708331,464.51057942708331,320.862548828125,239.425048828125,0,640,480,1,640
463,929,245433697374416,245433.69737441602,245433.69737441602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1393.844482421875,1393.844482421875,963.58447265625,719.25048828125,1,464.61482747395831,464.61482747395831,320.86149088541669,239.41682942708334,1,464.61482747395831,464.61482747395831,320.86149088541669,239.41682942708334,0,640,480,1,640
464,931,245433730710500,245433.73071050001,245433.73071050001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1394.8450927734375,1394.8450927734375,963.605712890625,719.24371337890625,1,464.9483642578125,464.9483642578125,320.86857096354169,239.41457112630209,1,464.9483642578125,464.9483642578125,320.86857096354169,239.41457112630209,0,640,480,1,640
465,933,245433764046541,245433.76404654101,245433.76404654101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1395.0623779296875,1395.0623779296875,963.57159423828125,719.2174072265625,1,465.02079264322919,465.02079264322919,320.85719807942706,239.40580240885416,1,465.02079264322919,465.02079264322919,320.85719807942706,239.40580240885416,0,640,480,1,640
466,935,245433797382750,245433.79738275002,245433.79738275002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1395.9915771484375,1395.9915771484375,963.51904296875,719.2259521484375,1,465.33052571614581,465.33052571614581,320.83968098958331,239.40865071614584,1,465.33052571614581,465.33052571614581,320.83968098958331,239.40865071614584,0,640,480,1,640
467,937,245433830718875,245433.83071887502,245433.83071887502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1396.3072509765625,1396.3072509765625,963.55523681640625,719.195068359375,1,465.43575032552081,465.43575032552081,320.85174560546875,239.39835611979166,1,465.43575032552081,465.43575032552081,320.85174560546875,239.39835611979166,0,640,480,1,640
468,939,245433864055000,245433.86405500001,245433.86405500001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1396.6943359375,1396.6943359375,963.5484619140625,719.15521240234375,1,465.56477864583331,465.56477864583331,320.8494873046875,239.38507080078125,1,465.56477864583331,465.56477864583331,320.8494873046875,239.38507080078125,0,640,480,1,640
469,941,245433897391000,245433.89739100001,245433.89739100001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1396.8074951171875,1396.8074951171875,963.504150390625,719.1595458984375,1,465.60249837239581,465.60249837239581,320.834716796875,239.38651529947916,1,465.60249837239581,465.60249837239581,320.834716796875,239.38651529947916,0,640,480,1,640
470,943,245433930727250,245433.93072725,245433.93072725,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1397.102294921875,1397.102294921875,963.52313232421875,719.14422607421875,1,465.70076497395831,465.70076497395831,320.84104410807294,239.38140869140625,1,465.70076497395831,465.70076497395831,320.84104410807294,239.38140869140625,0,640,480,1,640
471,945,245433964063291,245433.964063291,245433.964063291,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1397.4239501953125,1397.4239501953125,963.49664306640625,719.17431640625,1,465.8079833984375,465.8079833984375,320.83221435546875,239.39143880208334,1,465.8079833984375,465.8079833984375,320.83221435546875,239.39143880208334,0,640,480,1,640
472,947,245433997399458,245433.99739945802,245433.99739945802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1398.221923828125,1398.221923828125,963.505615234375,719.1143798828125,1,466.073974609375,466.073974609375,320.835205078125,239.3714599609375,1,466.073974609375,466.073974609375,320.835205078125,239.3714599609375,0,640,480,1,640
473,949,245434030735500,245434.03073550001,245434.03073550001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1398.4423828125,1398.4423828125,963.45013427734375,719.11688232421875,1,466.1474609375,466.1474609375,320.81671142578125,239.37229410807291,1,466.1474609375,466.1474609375,320.81671142578125,239.37229410807291,0,640,480,1,640
474,951,245434064071666,245434.06407166601,245434.06407166601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1398.8623046875,1398.8623046875,963.4649658203125,719.13104248046875,1,466.28743489583331,466.28743489583331,320.8216552734375,239.37701416015625,1,466.28743489583331,466.28743489583331,320.8216552734375,239.37701416015625,0,640,480,1,640
475,953,245434097407875,245434.09740787503,245434.09740787503,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.0648193359375,1399.0648193359375,963.4754638671875,719.06744384765625,1,466.35493977864581,466.35493977864581,320.82515462239581,239.35581461588541,1,466.35493977864581,466.35493977864581,320.82515462239581,239.35581461588541,0,640,480,1,640
476,955,245434130743958,245434.13074395803,245434.13074395803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.148193359375,1399.148193359375,963.4140625,719.07659912109375,1,466.38273111979169,466.38273111979169,320.8046875,239.35886637369791,1,466.38273111979169,466.38273111979169,320.8046875,239.35886637369791,0,640,480,1,640
477,957,245434164080125,245434.16408012502,245434.16408012502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1398.8951416015625,1398.8951416015625,963.4376220703125,719.04498291015625,1,466.29838053385419,466.29838053385419,320.81254069010419,239.34832763671875,1,466.29838053385419,466.29838053385419,320.81254069010419,239.34832763671875,0,640,480,1,640
478,959,245434197416208,245434.19741620802,245434.19741620802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.698974609375,1399.698974609375,963.33648681640625,719.07940673828125,1,466.56632486979169,466.56632486979169,320.77882893880206,239.35980224609375,1,466.56632486979169,466.56632486979169,320.77882893880206,239.35980224609375,0,640,480,1,640
479,961,245434230752250,245434.23075225001,245434.23075225001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.6453857421875,1399.6453857421875,963.3863525390625,718.9849853515625,1,466.5484619140625,466.5484619140625,320.79545084635419,239.32832845052084,1,466.5484619140625,466.5484619140625,320.79545084635419,239.32832845052084,0,640,480,1,640
480,963,245434264088375,245434.26408837503,245434.26408837503,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.166015625,1399.166015625,963.2669677734375,719.063232421875,1,466.388671875,466.388671875,320.75565592447919,239.35441080729166,1,466.388671875,466.388671875,320.75565592447919,239.35441080729166,0,640,480,1,640
481,965,245434297424541,245434.29742454103,245434.29742454103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.055908203125,1399.055908203125,963.3489990234375,719.01104736328125,1,466.35196940104169,466.35196940104169,320.78299967447919,239.33701578776041,1,466.35196940104169,466.35196940104169,320.78299967447919,239.33701578776041,0,640,480,1,640
482,967,245434330760625,245434.33076062502,245434.33076062502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.541259765625,1399.541259765625,963.27484130859375,719.030517578125,1,466.51375325520831,466.51375325520831,320.75828043619794,239.343505859375,1,466.51375325520831,466.51375325520831,320.75828043619794,239.343505859375,0,640,480,1,640
