timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073869004708, 6.466084037634778521e-03, 2.572321481479152797e-03, 1.976694628785962294e-03, 5.562661027456540230e-01, -3.076870592717634995e-02, -2.627006141193763758e-02, 8.300187910795403523e-01, 2.322265101583914984e-02, -2.153764834059149549e-02, 2.435712018988129765e-02, -1.356794247492933495e-02, 3.643581144178734826e-02, -3.698296566162891531e-03, -1.863510619327383945e-03, -1.111982341197267771e-01, -4.603421867669323791e-02, 
5073885673000, 7.394371660055770734e-03, 2.226549851937707422e-03, 2.571126043222323691e-03, 5.563960716302277509e-01, -2.946814762048118388e-02, -2.537110293630211524e-02, 8.300068354453857822e-01, 2.480602393955284174e-02, -2.638125450111047238e-02, 2.508370974712418114e-02, -1.239047959587679347e-02, 3.384387835509969356e-02, -2.792344332797262393e-03, -3.837326807251879878e-04, -1.009034689504069993e-01, -4.583042113641468129e-02, 
5073902341125, 8.692704179575180129e-03, 1.810974201031797680e-03, 3.419201750566033988e-03, 5.567089523073407431e-01, -2.794619324472966473e-02, -2.427980527692919638e-02, 8.298823071735568213e-01, 2.985822686560235181e-02, -3.223259115084226717e-02, 3.136092426491886992e-02, -1.091704435311384620e-02, 3.039813435004388997e-02, -2.842330570514989101e-03, 3.740906625171513738e-04, -1.004681925657718994e-01, -4.706400009573644128e-02, 
5073919009416, 1.376029599300502768e-02, 1.715572127938562799e-03, 6.009404923717684248e-03, 5.568427648550237086e-01, -2.503477435549231536e-02, -2.172830226979217266e-02, 8.299561893148665881e-01, 4.049628948065245315e-02, -3.536191810637354799e-02, 4.551545041665387009e-02, -6.178384136315336062e-03, 1.887193406074224450e-02, -3.339168638552542003e-03, 1.168163614264022517e-03, -1.105281410711311252e-01, -5.143716621800524524e-02, 
5073935677708, 1.875889536530057564e-02, 1.442874106157221925e-03, 8.245784310327200495e-03, 5.578286067950400939e-01, -2.357167448004839072e-02, -2.087351673381282469e-02, 8.293587389679296651e-01, 5.129557203093185885e-02, -4.422321288864693861e-02, 5.731765148084175254e-02, -5.315931489161764348e-03, 1.483166670425585358e-02, -4.002933658660983579e-03, 1.789476165302580565e-03, -1.226008963929589163e-01, -5.733055953037708569e-02, 
5073952345958, 2.314743614441045969e-02, 7.772894838176860194e-04, 1.066421017438119907e-02, 5.586291896326853745e-01, -2.290728818691646976e-02, -2.029415073698524058e-02, 8.288527203816823397e-01, 5.908057477738395957e-02, -5.342320279432530294e-02, 6.765598631044630884e-02, -4.446114366624608419e-03, 1.227572480989445533e-02, -3.660497240155045125e-03, 1.329185452595536224e-03, -1.300992829213005186e-01, -6.040896868467029307e-02, 
5073969014208, 2.814389309501227551e-02, -4.464168310969459866e-05, 1.341177562848978357e-02, 5.598153357192457991e-01, -2.264346610212310609e-02, -1.993997125918653759e-02, 8.280679083762471082e-01, 6.882014857020835041e-02, -6.465693523290447220e-02, 7.820788703311661039e-02, -3.995558566988201797e-03, 1.033672657904091512e-02, -3.583241658414817923e-03, 5.874280359395626060e-04, -1.385103452240222244e-01, -6.325886223562711408e-02, 
5073985682333, 3.056321229077668331e-02, -5.861948402293392897e-04, 1.481185846305066271e-02, 5.589883018502878054e-01, -2.192592940374196719e-02, -1.902832302708176021e-02, 8.286671557007015965e-01, 7.502413885402021976e-02, -5.956207568320898843e-02, 7.989128373540364814e-02, -2.180140216138795346e-03, 5.230292233960731965e-03, -3.889626723221148528e-03, 8.626734386648984582e-04, -1.301970927746914086e-01, -5.966370683525726304e-02, 
5074002350625, 3.067915112574346598e-02, -7.900395438641591959e-04, 1.521585514029379083e-02, 5.582529832608974507e-01, -2.233638616953277992e-02, -1.895852853953709088e-02, 8.291533433140154674e-01, 7.398335221979684961e-02, -5.455281635766752457e-02, 8.049621456258383712e-02, -1.486963933365718698e-03, 2.941977987244036221e-03, -3.792700414254988796e-03, 1.300235571747771152e-03, -1.236910993314400270e-01, -5.720350145484135590e-02, 
5074019018833, 3.257367644256487643e-02, -1.315591743729365706e-03, 1.704503457724756282e-02, 5.580376142526665140e-01, -2.322728703154406868e-02, -1.964813576342473375e-02, 8.292577795700011301e-01, 7.659309491848069473e-02, -5.555172836725419394e-02, 8.368798729387286195e-02, -4.766962084565377618e-04, 2.878828869488895322e-03, -4.846200002094127116e-03, 1.316948582658292784e-03, -1.243564430661640852e-01, -5.768980092905647700e-02, 
5074035687166, 3.347466189638349104e-02, -1.484220919992473766e-03, 1.827815076037756989e-02, 5.580022756234531700e-01, -2.401044158240842399e-02, -2.127204884016116460e-02, 8.292191863628141091e-01, 8.101569587889212443e-02, -5.830704228989216226e-02, 8.112079831530431828e-02, 5.871946682874670071e-04, 4.386857852613853734e-03, -4.895982823822147764e-03, 1.598291683583445656e-03, -1.181557098203743078e-01, -5.575343550037741014e-02, 
