#t_ns(== cam0/data.csv),fx,fy,cx,cy
402416691166,1381.7957763671875,1381.7957763671875,963.5623779296875,721.0856323242188
402433359208,1381.7601318359375,1381.7601318359375,963.5824584960938,721.10986328125
402450027083,1382.1949462890625,1382.1949462890625,963.5266723632812,721.1463623046875
402466695125,1382.1829833984375,1382.1829833984375,963.5155639648438,721.1580810546875
402483363166,1382.2156982421875,1382.2156982421875,963.4783325195312,721.218994140625
402500031250,1382.2783203125,1382.2783203125,963.4641723632812,721.2105712890625
402516699375,1382.6505126953125,1382.6505126953125,963.427001953125,721.1885986328125
402533367291,1382.718994140625,1382.718994140625,963.42578125,721.2149658203125
402550035291,1382.6654052734375,1382.6654052734375,963.3726196289062,721.2725830078125
402566703333,1382.7667236328125,1382.7667236328125,963.3683471679688,721.2711181640625
402583371291,1382.686279296875,1382.686279296875,963.335693359375,721.2578125
402600039333,1383.1805419921875,1383.1805419921875,963.3175048828125,721.364013671875
402616707375,1383.0584716796875,1383.0584716796875,963.2738647460938,721.2426147460938
402633375333,1383.57666015625,1383.57666015625,963.3399047851562,721.3504638671875
402650043416,1383.3861083984375,1383.3861083984375,963.2109985351562,721.2680053710938
402666711458,1383.3653564453125,1383.3653564453125,963.2257080078125,721.309326171875
402683379500,1383.9786376953125,1383.9786376953125,963.1981811523438,721.4019775390625
402700047500,1383.84765625,1383.84765625,963.14404296875,721.3389892578125
402716715375,1384.05615234375,1384.05615234375,963.1558837890625,721.3671875
402733383458,1384.0352783203125,1384.0352783203125,963.1204223632812,721.3712158203125
402750051458,1383.9727783203125,1383.9727783203125,963.0996704101562,721.3923950195312
402766719541,1383.9072265625,1383.9072265625,963.021484375,721.4014892578125
402783387541,1383.904296875,1383.904296875,963.0093994140625,721.4063720703125
402800055541,1383.8953857421875,1383.8953857421875,963.0059204101562,721.4036865234375
402816723541,1383.9310302734375,1383.9310302734375,962.9918212890625,721.4002075195312
402833391625,1383.9727783203125,1383.9727783203125,962.9381713867188,721.4032592773438
402850059416,1384.0382080078125,1384.0382080078125,962.9195556640625,721.3905029296875
402866727708,1383.984619140625,1383.984619140625,962.8933715820312,721.4037475585938
402883395625,1383.9637451171875,1383.9637451171875,962.84326171875,721.3931274414062
402900063541,1383.8953857421875,1383.8953857421875,962.86572265625,721.3639526367188
402916731666,1383.919189453125,1383.919189453125,962.8385009765625,721.353759765625
402933399708,1383.99951171875,1383.99951171875,962.7955932617188,721.3377685546875
402950067708,1384.0263671875,1384.0263671875,962.7811889648438,721.3312377929688
402966735750,1383.9727783203125,1383.9727783203125,962.7681274414062,721.301025390625
402983403750,1383.9161376953125,1383.9161376953125,962.7421875,721.3302001953125
403000071750,1383.93408203125,1383.93408203125,962.6958618164062,721.3217163085938
403016739708,1383.954833984375,1383.954833984375,962.7042236328125,721.2736206054688
403033407750,1383.984619140625,1383.984619140625,962.6867065429688,721.2442016601562
403050075708,1383.9609375,1383.9609375,962.6746826171875,721.2614135742188
403066743791,1383.9906005859375,1383.9906005859375,962.6378173828125,721.239501953125
403083411791,1384.06201171875,1384.06201171875,962.6171875,721.2166748046875
403100079750,1383.99951171875,1383.99951171875,962.6353149414062,721.2178344726562
403116747875,1383.490234375,1383.490234375,962.619873046875,721.1287231445312
403133415916,1383.3861083984375,1383.3861083984375,962.6173706054688,721.1307983398438
403150083833,1383.4188232421875,1383.4188232421875,962.5631103515625,721.1567993164062
403166751791,1383.4664306640625,1383.4664306640625,962.5309448242188,721.1213989257812
403183419875,1383.5291748046875,1383.5291748046875,962.4928588867188,721.1207885742188
403200087875,1383.4693603515625,1383.4693603515625,962.5159912109375,721.087158203125
403216755958,1382.8470458984375,1382.8470458984375,962.4810180664062,721.068359375
403233424041,1382.7220458984375,1382.7220458984375,962.4918823242188,721.0563354492188
403250091958,1382.2813720703125,1382.2813720703125,962.4400024414062,721.05712890625
403266760000,1382.2276611328125,1382.2276611328125,962.3659057617188,721.0154418945312
403283427875,1381.8673095703125,1381.8673095703125,962.358154296875,721.015869140625
403300096041,1381.7900390625,1381.7900390625,962.3267822265625,721.0023193359375
403316763916,1381.77197265625,1381.77197265625,962.284423828125,720.95849609375
403333431958,1381.7244873046875,1381.7244873046875,962.2484741210938,720.9671630859375
403350099958,1381.0841064453125,1381.0841064453125,962.2076416015625,720.97119140625
403366768166,1380.935302734375,1380.935302734375,962.1968383789062,720.957763671875
403383436041,1380.306884765625,1380.306884765625,962.161865234375,720.941650390625
403400104041,1380.2205810546875,1380.2205810546875,962.1404418945312,720.9326171875
403416772041,1379.625,1379.625,962.1032104492188,720.8687133789062
403433440166,1379.4283447265625,1379.4283447265625,962.1131591796875,720.8553466796875
403450108083,1378.9281005859375,1378.9281005859375,962.1353149414062,720.8399658203125
403466776041,1378.93701171875,1378.93701171875,962.0628051757812,720.833740234375
403483444041,1378.5855712890625,1378.5855712890625,962.074951171875,720.8365478515625
403500112166,1378.523193359375,1378.523193359375,962.0169677734375,720.8316650390625
403516780166,1377.888916015625,1377.888916015625,961.9939575195312,720.7796630859375
403533448166,1377.7369384765625,1377.7369384765625,961.990234375,720.742919921875
403550116166,1377.373779296875,1377.373779296875,961.9988403320312,720.7264404296875
403566784208,1377.36181640625,1377.36181640625,961.98193359375,720.7364501953125
403583452125,1376.8912353515625,1376.8912353515625,961.9851684570312,720.7338256835938
403600120125,1376.7958984375,1376.7958984375,961.937744140625,720.7094116210938
403616788000,1376.310546875,1376.310546875,961.8863525390625,720.7031860351562
403633456166,1376.176513671875,1376.176513671875,961.8941040039062,720.70556640625
403650124208,1375.747802734375,1375.747802734375,961.8985595703125,720.7022705078125
403666792250,1375.598876953125,1375.598876953125,961.9202880859375,720.636962890625
403683460250,1375.146240234375,1375.146240234375,961.8859252929688,720.6370849609375
403700128291,1375.0211181640625,1375.0211181640625,961.8792724609375,720.6265258789062
403716796166,1375.0330810546875,1375.0330810546875,961.8795166015625,720.609130859375
403733464250,1375.0718994140625,1375.0718994140625,961.8628540039062,720.6000366210938
403750132208,1374.5535888671875,1374.5535888671875,961.8106079101562,720.5862426757812
403766800250,1374.5804443359375,1374.5804443359375,961.7975463867188,720.5784912109375
403783468250,1374.5030517578125,1374.5030517578125,961.8087768554688,720.5177001953125
403800136291,1374.4642333984375,1374.4642333984375,961.7930297851562,720.5498046875
403816804333,1374.04150390625,1374.04150390625,961.8128662109375,720.5362548828125
403833472333,1373.955078125,1373.955078125,961.79052734375,720.5447387695312
403850140166,1373.6959228515625,1373.6959228515625,961.7926635742188,720.5462646484375
