#t_ns(== cam0/data.csv),fx,fy,cx,cy
5096529635333,1367.6627197265625,1367.6627197265625,964.996826171875,719.2928466796875
5096546303333,1367.755126953125,1367.755126953125,964.9886474609375,719.3518676757812
5096562971250,1368.2493896484375,1368.2493896484375,964.9913330078125,719.35498046875
5096579639333,1368.4251708984375,1368.4251708984375,964.9732666015625,719.3626708984375
5096596307416,1369.1695556640625,1369.1695556640625,964.978271484375,719.375732421875
5096612975416,1369.4375,1369.4375,964.967041015625,719.3943481445312
5096629643500,1369.8455810546875,1369.8455810546875,964.9513549804688,719.385009765625
5096646311416,1369.9974365234375,1369.9974365234375,964.9569091796875,719.3848876953125
5096662979458,1370.8609619140625,1370.8609619140625,964.9908447265625,719.3744506835938
5096679647458,1371.102294921875,1371.102294921875,964.9827270507812,719.3590698242188
5096696315583,1371.921142578125,1371.921142578125,964.9779052734375,719.30224609375
5096712983625,1372.2099609375,1372.2099609375,964.999267578125,719.33251953125
5096729651625,1373.1092529296875,1373.1092529296875,964.9879150390625,719.3267211914062
5096746319583,1373.4964599609375,1373.4964599609375,964.9745483398438,719.3189697265625
5096762987583,1373.8924560546875,1373.8924560546875,964.9297485351562,719.338623046875
5096779655666,1374.04150390625,1374.04150390625,964.932861328125,719.3226318359375
5096796323750,1374.7650146484375,1374.7650146484375,964.9317016601562,719.319580078125
5096812991791,1374.982421875,1374.982421875,964.937255859375,719.3037719726562
5096829659833,1375.37548828125,1375.37548828125,964.9533081054688,719.27099609375
5096846327791,1375.5274658203125,1375.5274658203125,964.9570922851562,719.26953125
5096862995791,1375.5721435546875,1375.5721435546875,964.9470825195312,719.2916259765625
5096879663916,1375.5452880859375,1375.5452880859375,964.8606567382812,719.296142578125
5096896331916,1375.092529296875,1375.092529296875,964.8885498046875,719.2574462890625
5096912999958,1375.0479736328125,1375.0479736328125,964.8770751953125,719.211669921875
5096929667916,1374.6251220703125,1374.6251220703125,964.914306640625,719.2147216796875
5096946335916,1374.4464111328125,1374.4464111328125,964.900390625,719.1820068359375
5096963003958,1374.363037109375,1374.363037109375,964.84033203125,719.1339721679688
5096979672000,1374.3719482421875,1374.3719482421875,964.8523559570312,719.1754150390625
5096996340083,1374.080078125,1374.080078125,964.8527221679688,719.1790161132812
5097013008125,1374.04150390625,1374.04150390625,964.8455200195312,719.08740234375
5097029676041,1371.69482421875,1371.69482421875,964.8161010742188,719.0835571289062
5097046344125,1371.0902099609375,1371.0902099609375,964.7786865234375,719.119384765625
5097063012125,1369.017578125,1369.017578125,964.7896118164062,719.0772705078125
5097079680250,1368.3387451171875,1368.3387451171875,964.798828125,719.0723876953125
5097096348250,1366.3642578125,1366.3642578125,964.7716674804688,719.078369140625
5097113016291,1365.616943359375,1365.616943359375,964.7185668945312,719.0299682617188
5097129684208,1363.448974609375,1363.448974609375,964.7481079101562,719.0097045898438
5097146352250,1362.62109375,1362.62109375,964.7218627929688,719.0087890625
5097163020333,1360.4710693359375,1360.4710693359375,964.7364501953125,719.0076904296875
5097179688375,1359.9678955078125,1359.9678955078125,964.7026977539062,718.9951782226562
5097196356416,1358.7379150390625,1358.7379150390625,964.700927734375,718.94287109375
5097213024375,1358.2138671875,1358.2138671875,964.7001953125,718.9781494140625
5097229692416,1357.7283935546875,1357.7283935546875,964.7042236328125,718.9503784179688
5097246360458,1357.6331787109375,1357.6331787109375,964.6785278320312,718.9481811523438
5097263028375,1357.3056640625,1357.3056640625,964.65185546875,718.9553833007812
5097279696541,1357.174560546875,1357.174560546875,964.635498046875,718.9436645507812
5097296364583,1357.3084716796875,1357.3084716796875,964.6204833984375,718.95947265625
5097313032541,1357.2669677734375,1357.2669677734375,964.6377563476562,718.970703125
5097329700583,1357.52587890625,1357.52587890625,964.6455688476562,718.9556274414062
5097346368625,1357.64208984375,1357.64208984375,964.6549072265625,718.9288940429688
5097363036666,1358.0233154296875,1358.0233154296875,964.666259765625,718.9099731445312
5097379704666,1358.142333984375,1358.142333984375,964.663330078125,718.9091186523438
5097396372708,1358.2823486328125,1358.2823486328125,964.6268310546875,718.9478759765625
5097413040666,1358.4014892578125,1358.4014892578125,964.5641479492188,718.9456176757812
5097429708750,1358.9166259765625,1358.9166259765625,964.5955200195312,718.9398193359375
5097446376791,1359.0059814453125,1359.0059814453125,964.5948486328125,718.9268188476562
5097463044833,1358.833251953125,1358.833251953125,964.6175537109375,718.9215087890625
5097479712833,1358.7498779296875,1358.7498779296875,964.5948486328125,718.8817138671875
5097496380750,1358.8212890625,1358.8212890625,964.6135864257812,718.9564208984375
5097513048875,1358.9642333984375,1358.9642333984375,964.6253662109375,718.9482421875
5097529716875,1358.9583740234375,1358.9583740234375,964.5974731445312,718.9566650390625
5097546384916,1358.8868408203125,1358.8868408203125,964.5947265625,718.96337890625
5097563053000,1358.892822265625,1358.892822265625,964.605224609375,719.013671875
5097579721000,1358.8719482421875,1358.8719482421875,964.593994140625,719.0709228515625
5097596388916,1358.9136962890625,1358.9136962890625,964.6102294921875,719.0816650390625
5097613056916,1358.9434814453125,1358.9434814453125,964.6038208007812,719.109375
5097629725000,1358.91064453125,1358.91064453125,964.6177368164062,719.1088256835938
5097646393041,1359.02978515625,1359.02978515625,964.6038208007812,719.1447143554688
5097663061125,1358.868896484375,1358.868896484375,964.5994262695312,719.1983032226562
5097679729208,1358.7945556640625,1358.7945556640625,964.5850219726562,719.2279052734375
5097696397041,1358.7440185546875,1358.7440185546875,964.5859985351562,719.29541015625
5097713065166,1358.800537109375,1358.800537109375,964.5926513671875,719.304443359375
5097729733166,1358.4163818359375,1358.4163818359375,964.61474609375,719.2933349609375
5097746401250,1358.1661376953125,1358.1661376953125,964.6187744140625,719.3460693359375
5097763069250,1358.112548828125,1358.112548828125,964.5891723632812,719.4063720703125
5097779737208,1358.0858154296875,1358.0858154296875,964.5867919921875,719.4317626953125
5097796405291,1358.2674560546875,1358.2674560546875,964.580810546875,719.4807739257812
5097813073250,1358.3388671875,1358.3388671875,964.5535888671875,719.4918823242188
5097829741291,1358.2882080078125,1358.2882080078125,964.58251953125,719.5033569335938
5097846409375,1358.24658203125,1358.24658203125,964.578125,719.5498657226562
5097863077500,1358.318115234375,1358.318115234375,964.5889892578125,719.5454711914062
5097879745291,1358.3270263671875,1358.3270263671875,964.5874633789062,719.6015625
5097896413416,1358.321044921875,1358.321044921875,964.6109008789062,719.5752563476562
5097913081458,1358.24658203125,1358.24658203125,964.5936279296875,719.6114501953125
5097929749416,1358.618896484375,1358.618896484375,964.6021728515625,719.6400146484375
5097946417500,1358.7646484375,1358.7646484375,964.6156005859375,719.6109619140625
5097963085541,1360.90283203125,1360.90283203125,964.5897216796875,719.664306640625
5097979753500,1361.56396484375,1361.56396484375,964.658935546875,719.6796875
5097996421583,1363.3118896484375,1363.3118896484375,964.6216430664062,719.7120971679688
5098013089583,1363.9075927734375,1363.9075927734375,964.5861206054688,719.7059936523438
5098029757666,1362.7313232421875,1362.7313232421875,964.6065063476562,719.7567138671875
5098046425666,1362.153564453125,1362.153564453125,964.6376953125,719.710205078125
5098063093625,1361.552001953125,1361.552001953125,964.6019287109375,719.6888427734375
5098079761625,1361.5223388671875,1361.5223388671875,964.59033203125,719.7215576171875
5098096429625,1361.26318359375,1361.26318359375,964.5774536132812,719.7606201171875
5098113097708,1361.245361328125,1361.245361328125,964.5802612304688,719.741943359375
5098129765791,1360.8223876953125,1360.8223876953125,964.5902099609375,719.7445068359375
5098146433791,1360.5902099609375,1360.5902099609375,964.6068725585938,719.7181396484375
5098163101750,1360.53076171875,1360.53076171875,964.5921630859375,719.6943359375
5098179769791,1360.5693359375,1360.5693359375,964.5703735351562,719.68310546875
5098196437875,1360.131591796875,1360.131591796875,964.5451049804688,719.6871948242188
5098213105833,1360.05419921875,1360.05419921875,964.5432739257812,719.6600952148438
5098229773958,1360.0303955078125,1360.0303955078125,964.564453125,719.645263671875
5098246441916,1359.952880859375,1359.952880859375,964.4981689453125,719.7009887695312
5098263109833,1359.5806884765625,1359.5806884765625,964.523193359375,719.7021484375
5098279777916,1359.44677734375,1359.44677734375,964.5010375976562,719.7086181640625
5098296445958,1359.4200439453125,1359.4200439453125,964.4772338867188,719.6845703125
5098313114041,1359.4110107421875,1359.4110107421875,964.4800415039062,719.67529296875
5098329782041,1359.4200439453125,1359.4200439453125,964.4441528320312,719.7265625
5098346450000,1359.45556640625,1359.45556640625,964.4296875,719.7337646484375
5098363118041,1361.552001953125,1361.552001953125,964.4285278320312,719.788330078125
5098379785916,1362.22509765625,1362.22509765625,964.3667602539062,719.8312377929688
5098396454125,1364.318603515625,1364.318603515625,964.3646850585938,719.7965087890625
5098413122083,1365.0987548828125,1365.0987548828125,964.3826293945312,719.8001708984375
5098429790208,1365.051025390625,1365.051025390625,964.3458862304688,719.8096923828125
5098446458083,1364.9676513671875,1364.9676513671875,964.35546875,719.8447875976562
5098463126125,1364.9171142578125,1364.9171142578125,964.3554077148438,719.9063110351562
5098479794166,1364.8397216796875,1364.8397216796875,964.292236328125,720.0000610351562
5098496462291,1364.947021484375,1364.947021484375,964.263671875,720.0371704101562
5098513130291,1365.05712890625,1365.05712890625,964.2733154296875,720.1077270507812
5098529798333,1365.069091796875,1365.069091796875,964.2705688476562,720.13330078125
5098546466291,1365.0362548828125,1365.0362548828125,964.275146484375,720.196044921875
5098563134333,1364.985595703125,1364.985595703125,964.2884521484375,720.2303466796875
5098579802291,1364.949951171875,1364.949951171875,964.3007202148438,720.2493896484375
5098596470333,1364.890380859375,1364.890380859375,964.3250122070312,720.2848510742188
5098613138416,1364.8695068359375,1364.8695068359375,964.2927856445312,720.3612670898438
